Date,Open,High,Low,Close,Adj Close,Volume
2000-02-28,559.010010,563.739990,552.260010,555.770020,555.770020,0
2000-02-29,562.679993,567.849976,562.679993,564.809998,564.809998,0
2000-03-01,570.299988,576.229980,570.299988,574.440002,574.440002,0
2000-03-02,574.440002,579.549988,570.619995,576.650024,576.650024,0
2000-03-05,null,null,null,null,null,null
2000-03-06,582.500000,582.500000,576.000000,578.270020,578.270020,0
2000-03-07,568.450012,568.450012,560.609985,561.530029,561.530029,0
2000-03-08,561.530029,565.219971,553.580017,564.219971,564.219971,0
2000-03-09,571.659973,575.929993,571.659973,573.020020,573.020020,0
2000-03-12,null,null,null,null,null,null
2000-03-13,566.539978,566.539978,554.380005,554.929993,554.929993,0
2000-03-14,556.039978,561.890015,556.039978,557.140015,557.140015,0
2000-03-15,552.200012,552.200012,544.619995,550.239990,550.239990,0
2000-03-16,556.530029,559.380005,556.530029,557.809998,557.809998,0
2000-03-19,null,null,null,null,null,null
2000-03-20,552.609985,555.739990,549.489990,552.840027,552.840027,0
2000-03-21,552.840027,552.840027,552.840027,552.840027,552.840027,0
2000-03-22,552.840027,553.960022,539.809998,540.570007,540.570007,0
2000-03-23,540.570007,542.489990,525.739990,529.450012,529.450012,0
2000-03-26,null,null,null,null,null,null
2000-03-27,538.750000,538.750000,533.200012,535.200012,535.200012,0
2000-03-28,537.549988,542.659973,537.549988,541.210022,541.210022,0
2000-03-29,538.919983,538.919983,531.590027,532.429993,532.429993,0
2000-03-30,525.030029,525.030029,513.950012,516.549988,516.549988,0
2000-04-02,null,null,null,null,null,null
2000-04-03,506.160004,506.160004,493.239990,493.850006,493.850006,0
2000-04-04,493.850006,502.920013,485.010010,498.910004,498.910004,0
2000-04-05,494.089996,494.089996,477.450012,477.690002,477.690002,0
2000-04-06,485.829987,496.260010,485.829987,495.549988,495.549988,0
2000-04-09,null,null,null,null,null,null
2000-04-10,518.330017,518.330017,511.570007,516.989990,516.989990,0
2000-04-11,508.109985,508.109985,504.359985,504.989990,504.989990,0
2000-04-12,505.089996,508.880005,505.089996,506.100006,506.100006,0
2000-04-13,502.160004,502.160004,491.040009,501.019989,501.019989,0
2000-04-16,null,null,null,null,null,null
2000-04-17,460.540009,468.149994,455.070007,466.299988,466.299988,0
2000-04-18,469.579987,481.350006,469.579987,471.589996,471.589996,0
2000-04-19,471.589996,471.589996,471.589996,471.589996,471.589996,0
2000-04-20,471.589996,471.589996,471.589996,471.589996,471.589996,0
2000-04-23,null,null,null,null,null,null
2000-04-24,479.260010,482.600006,478.910004,481.369995,481.369995,0
2000-04-25,481.369995,481.369995,481.369995,481.369995,481.369995,0
2000-04-26,481.369995,481.369995,481.369995,481.369995,481.369995,0
2000-04-27,485.390015,493.339996,485.390015,492.279999,492.279999,0
2000-04-30,null,null,null,null,null,null
2000-05-01,493.149994,493.149994,485.170013,492.119995,492.119995,0
2000-05-02,492.119995,495.760010,487.790009,488.880005,488.880005,0
2000-05-03,482.570007,482.570007,479.429993,480.700012,480.700012,0
2000-05-04,480.700012,486.059998,480.679993,482.779999,482.779999,0
2000-05-07,null,null,null,null,null,null
2000-05-08,502.540009,511.149994,500.160004,508.089996,508.089996,0
2000-05-09,508.089996,508.089996,508.089996,508.089996,508.089996,0
2000-05-10,508.089996,508.089996,508.089996,508.089996,508.089996,0
2000-05-11,508.089996,509.660004,496.910004,508.179993,508.179993,0
2000-05-14,null,null,null,null,null,null
2000-05-15,516.909973,516.909973,512.460022,514.729980,514.729980,0
2000-05-16,517.010010,527.390015,517.010010,526.239990,526.239990,0
2000-05-17,526.239990,529.349976,520.619995,521.919983,521.919983,0
2000-05-18,521.919983,528.900024,518.669983,528.530029,528.530029,0
2000-05-21,null,null,null,null,null,null
2000-05-22,519.179993,523.500000,518.500000,519.349976,519.349976,0
2000-05-23,517.320007,517.320007,508.880005,509.709991,509.709991,0
2000-05-24,501.829987,501.829987,495.540009,497.630005,497.630005,0
2000-05-25,503.140015,512.739990,503.140015,511.529999,511.529999,0
2000-05-28,null,null,null,null,null,null
2000-05-29,520.159973,522.780029,518.099976,521.150024,521.150024,0
2000-05-30,522.940002,534.159973,522.940002,533.359985,533.359985,0
2000-05-31,533.359985,542.380005,532.520020,533.349976,533.349976,0
2000-06-01,538.929993,546.119995,538.929993,545.659973,545.659973,0
2000-06-04,null,null,null,null,null,null
2000-06-05,545.280029,545.280029,538.820007,539.849976,539.849976,0
2000-06-06,539.849976,545.150024,537.729980,540.979980,540.979980,0
2000-06-07,537.309998,537.309998,532.460022,537.109985,537.109985,0
2000-06-08,537.109985,537.109985,537.109985,537.109985,537.109985,0
2000-06-11,null,null,null,null,null,null
2000-06-12,544.010010,553.559998,544.010010,551.250000,551.250000,0
2000-06-13,550.489990,550.489990,545.489990,548.530029,548.530029,0
2000-06-14,550.229980,553.630005,550.229980,551.140015,551.140015,0
2000-06-15,550.369995,550.369995,546.940002,548.539978,548.539978,0
2000-06-18,null,null,null,null,null,null
2000-06-19,543.510010,543.849976,535.150024,536.880005,536.880005,0
2000-06-20,537.650024,541.190002,537.650024,539.950012,539.950012,0
2000-06-21,539.950012,542.270020,537.359985,539.679993,539.679993,0
2000-06-22,540.859985,543.890015,540.859985,542.780029,542.780029,0
2000-06-25,null,null,null,null,null,null
2000-06-26,541.270020,545.289978,541.270020,543.799988,543.799988,0
2000-06-27,543.799988,545.489990,542.320007,542.750000,542.750000,0
2000-06-28,542.750000,547.390015,540.869995,546.789978,546.789978,0
2000-06-29,546.789978,551.799988,543.799988,544.190002,544.190002,0
2000-07-02,null,null,null,null,null,null
2000-07-03,552.500000,556.020020,550.900024,553.460022,553.460022,0
2000-07-04,555.659973,559.039978,555.659973,557.210022,557.210022,0
2000-07-05,557.549988,564.890015,557.549988,562.739990,562.739990,0
2000-07-06,560.580017,560.580017,557.400024,559.419983,559.419983,0
2000-07-09,null,null,null,null,null,null
2000-07-10,547.479980,547.479980,542.429993,544.429993,544.429993,0
2000-07-11,544.429993,548.190002,543.409973,544.150024,544.150024,0
2000-07-12,546.679993,554.030029,546.679993,552.770020,552.770020,0
2000-07-13,552.770020,556.909973,552.489990,556.119995,556.119995,0
2000-07-16,null,null,null,null,null,null
2000-07-17,553.090027,553.679993,549.669983,552.909973,552.909973,0
2000-07-18,552.909973,553.809998,549.669983,551.320007,551.320007,0
2000-07-19,551.320007,552.520020,543.210022,545.859985,545.859985,0
2000-07-20,545.000000,545.000000,541.969971,543.239990,543.239990,0
2000-07-23,null,null,null,null,null,null
2000-07-24,539.799988,540.419983,536.369995,539.659973,539.659973,0
2000-07-25,539.659973,540.770020,537.429993,540.510010,540.510010,0
2000-07-26,539.280029,539.280029,535.020020,538.419983,538.419983,0
2000-07-27,538.419983,539.580017,532.099976,532.609985,532.609985,0
2000-07-30,null,null,null,null,null,null
2000-07-31,523.440002,529.710022,523.440002,525.450012,525.450012,0
2000-08-01,525.820007,530.559998,525.820007,526.190002,526.190002,0
2000-08-02,526.190002,526.299988,522.260010,523.219971,523.219971,0
2000-08-03,523.219971,523.260010,518.320007,519.590027,519.590027,0
2000-08-06,null,null,null,null,null,null
2000-08-07,530.739990,537.239990,530.739990,535.340027,535.340027,0
2000-08-08,535.340027,537.200012,532.479980,536.140015,536.140015,0
2000-08-09,536.919983,541.700012,536.919983,540.950012,540.950012,0
2000-08-10,540.950012,540.950012,540.950012,540.950012,540.950012,0
2000-08-13,null,null,null,null,null,null
2000-08-14,542.859985,545.229980,540.679993,544.690002,544.690002,0
2000-08-15,547.369995,552.869995,547.369995,552.359985,552.359985,0
2000-08-16,552.359985,557.169983,549.869995,556.119995,556.119995,0
2000-08-17,556.119995,556.239990,551.270020,552.119995,552.119995,0
2000-08-20,null,null,null,null,null,null
2000-08-21,549.590027,552.219971,548.390015,551.609985,551.609985,0
2000-08-22,552.219971,557.460022,552.219971,555.799988,555.799988,0
2000-08-23,556.169983,559.369995,556.169983,558.690002,558.690002,0
2000-08-24,564.359985,569.419983,564.359985,565.989990,565.989990,0
2000-08-27,null,null,null,null,null,null
2000-08-28,572.200012,576.309998,571.239990,575.250000,575.250000,0
2000-08-29,575.250000,575.780029,570.400024,572.419983,572.419983,0
2000-08-30,572.419983,574.059998,569.780029,572.500000,572.500000,0
2000-08-31,572.500000,574.830017,570.059998,573.520020,573.520020,0
2000-09-03,null,null,null,null,null,null
2000-09-04,575.320007,575.320007,572.070007,574.739990,574.739990,0
2000-09-05,574.739990,576.969971,573.429993,574.340027,574.340027,0
2000-09-06,572.260010,572.260010,568.599976,569.140015,569.140015,0
2000-09-07,569.140015,570.849976,566.780029,570.210022,570.210022,0
2000-09-10,null,null,null,null,null,null
2000-09-11,560.679993,564.090027,558.729980,562.210022,562.210022,0
2000-09-12,560.830017,560.830017,557.739990,559.070007,559.070007,0
2000-09-13,559.070007,559.309998,554.489990,554.859985,554.859985,0
2000-09-14,558.429993,565.080017,558.429993,564.219971,564.219971,0
2000-09-17,null,null,null,null,null,null
2000-09-18,560.559998,560.559998,555.770020,556.289978,556.289978,0
2000-09-19,554.869995,554.869995,551.530029,554.140015,554.140015,0
2000-09-20,554.140015,560.929993,553.960022,555.239990,555.239990,0
2000-09-21,555.239990,556.909973,547.789978,549.609985,549.609985,0
2000-09-24,null,null,null,null,null,null
2000-09-25,550.659973,558.590027,550.659973,557.960022,557.960022,0
2000-09-26,556.880005,556.880005,551.919983,554.590027,554.590027,0
2000-09-27,554.590027,566.710022,552.849976,564.359985,564.359985,0
2000-09-28,561.500000,561.500000,557.409973,559.159973,559.159973,0
2000-10-01,null,null,null,null,null,null
2000-10-02,553.809998,553.809998,550.280029,552.849976,552.849976,0
2000-10-03,552.849976,556.270020,549.869995,554.929993,554.929993,0
2000-10-04,552.859985,552.859985,547.260010,547.580017,547.580017,0
2000-10-05,547.580017,548.500000,544.099976,547.179993,547.179993,0
2000-10-08,null,null,null,null,null,null
2000-10-09,547.179993,547.179993,547.179993,547.179993,547.179993,0
2000-10-10,530.869995,530.869995,510.799988,514.869995,514.869995,0
2000-10-11,513.739990,513.739990,503.619995,507.290009,507.290009,0
2000-10-12,502.459991,502.459991,467.459991,468.980011,468.980011,0
2000-10-15,null,null,null,null,null,null
2000-10-16,482.940002,493.160004,482.940002,489.920013,489.920013,0
2000-10-17,489.920013,500.880005,470.890015,493.470001,493.470001,0
2000-10-18,493.470001,495.609985,489.239990,489.489990,489.489990,0
2000-10-19,489.489990,494.940002,489.279999,493.730011,493.730011,0
2000-10-22,null,null,null,null,null,null
2000-10-23,479.869995,479.869995,469.500000,471.529999,471.529999,0
2000-10-24,462.290009,462.290009,457.339996,457.420013,457.420013,0
2000-10-25,457.420013,463.440002,454.989990,457.500000,457.500000,0
2000-10-26,457.500000,461.040009,445.170013,455.190002,455.190002,0
2000-10-29,null,null,null,null,null,null
2000-10-30,466.440002,467.589996,458.700012,459.220001,459.220001,0
2000-10-31,459.220001,461.100006,456.929993,460.519989,460.519989,0
2000-11-01,466.369995,474.820007,466.369995,468.760010,468.760010,0
2000-11-02,474.019989,489.489990,474.019989,485.989990,485.989990,0
2000-11-05,null,null,null,null,null,null
2000-11-06,496.929993,501.739990,495.540009,498.799988,498.799988,0
2000-11-07,498.799988,501.010010,494.149994,495.119995,495.119995,0
2000-11-08,494.829987,494.829987,489.320007,493.559998,493.559998,0
2000-11-09,492.119995,492.119995,487.329987,487.929993,487.929993,0
2000-11-12,null,null,null,null,null,null
2000-11-13,479.179993,481.420013,473.230011,474.790009,474.790009,0
2000-11-14,474.790009,482.649994,473.799988,481.660004,481.660004,0
2000-11-15,484.589996,488.380005,484.589996,486.929993,486.929993,0
2000-11-16,486.929993,487.160004,484.350006,486.250000,486.250000,0
2000-11-19,null,null,null,null,null,null
2000-11-20,499.730011,501.880005,492.920013,493.670013,493.670013,0
2000-11-21,489.649994,489.649994,482.029999,482.260010,482.260010,0
2000-11-22,480.549988,480.549988,467.109985,468.070007,468.070007,0
2000-11-23,468.070007,468.950012,456.679993,467.410004,467.410004,0
2000-11-26,null,null,null,null,null,null
2000-11-27,481.119995,486.410004,481.119995,483.660004,483.660004,0
2000-11-28,479.339996,479.339996,473.989990,475.359985,475.359985,0
2000-11-29,475.359985,478.779999,467.299988,478.369995,478.369995,0
2000-11-30,477.709991,477.709991,471.170013,472.769989,472.769989,0
2000-12-03,null,null,null,null,null,null
2000-12-04,476.059998,476.420013,471.500000,475.309998,475.309998,0
2000-12-05,478.119995,484.459991,478.119995,483.459991,483.459991,0
2000-12-06,486.410004,493.359985,486.410004,488.839996,488.839996,0
2000-12-07,488.839996,491.059998,484.269989,485.470001,485.470001,0
2000-12-10,null,null,null,null,null,null
2000-12-11,489.350006,494.380005,489.350006,492.779999,492.779999,0
2000-12-12,492.779999,496.760010,491.209991,494.369995,494.369995,0
2000-12-13,495.869995,499.670013,495.869995,499.040009,499.040009,0
2000-12-14,497.260010,497.260010,494.260010,495.390015,495.390015,0
2000-12-17,null,null,null,null,null,null
2000-12-18,502.899994,508.559998,502.899994,505.940002,505.940002,0
2000-12-19,505.940002,506.959991,501.359985,502.720001,502.720001,0
2000-12-20,499.959991,499.959991,490.109985,490.970001,490.970001,0
2000-12-21,490.970001,492.010010,484.820007,489.670013,489.670013,0
2000-12-24,null,null,null,null,null,null
2000-12-25,495.149994,497.269989,494.920013,497.059998,497.059998,0
2000-12-26,497.059998,498.549988,494.799988,495.839996,495.839996,0
2000-12-27,495.839996,497.029999,490.829987,491.279999,491.279999,0
2000-12-28,491.480011,496.179993,491.480011,494.579987,494.579987,0
2000-12-31,null,null,null,null,null,null
2001-01-01,488.829987,488.829987,485.040009,485.140015,485.140015,0
2001-01-02,480.529999,480.529999,465.589996,468.920013,468.920013,0
2001-01-03,462.440002,462.440002,450.989990,460.809998,460.809998,0
2001-01-04,469.029999,478.359985,469.029999,470.309998,470.309998,0
2001-01-07,null,null,null,null,null,null
2001-01-08,456.459991,459.369995,452.690002,454.220001,454.220001,0
2001-01-09,455.230011,459.190002,455.230011,457.399994,457.399994,0
2001-01-10,457.399994,461.160004,457.339996,457.709991,457.709991,0
2001-01-11,459.760010,464.429993,459.760010,463.109985,463.109985,0
2001-01-14,null,null,null,null,null,null
2001-01-15,472.329987,472.700012,467.529999,469.209991,469.209991,0
2001-01-16,469.209991,472.209991,468.109985,471.209991,471.209991,0
2001-01-17,473.920013,478.160004,473.920013,477.529999,477.529999,0
2001-01-18,477.529999,478.220001,473.700012,474.989990,474.989990,0
2001-01-21,null,null,null,null,null,null
2001-01-22,464.779999,464.779999,457.290009,457.940002,457.940002,0
2001-01-23,457.940002,459.709991,450.859985,450.910004,450.910004,0
2001-01-24,450.910004,455.140015,448.779999,453.609985,453.609985,0
2001-01-25,457.750000,461.440002,457.750000,459.709991,459.709991,0
2001-01-28,null,null,null,null,null,null
2001-01-29,446.549988,446.549988,440.179993,445.679993,445.679993,0
2001-01-30,445.679993,447.559998,440.209991,440.750000,440.750000,0
2001-01-31,440.750000,447.140015,437.739990,445.600006,445.600006,0
2001-02-01,445.600006,446.440002,438.359985,445.470001,445.470001,0
2001-02-04,null,null,null,null,null,null
2001-02-05,441.179993,450.529999,441.179993,449.600006,449.600006,0
2001-02-06,449.600006,449.600006,449.600006,449.600006,449.600006,0
2001-02-07,447.059998,447.059998,442.239990,444.200012,444.200012,0
2001-02-08,447.429993,453.200012,447.429993,451.079987,451.079987,0
2001-02-11,null,null,null,null,null,null
2001-02-12,462.250000,463.459991,459.089996,462.559998,462.559998,0
2001-02-13,462.640015,468.600006,462.640015,463.230011,463.230011,0
2001-02-14,459.839996,459.839996,456.420013,457.079987,457.079987,0
2001-02-15,457.079987,462.959991,453.510010,457.260010,457.260010,0
2001-02-18,null,null,null,null,null,null
2001-02-19,448.380005,448.890015,444.059998,448.040009,448.040009,0
2001-02-20,448.040009,450.910004,447.859985,448.579987,448.579987,0
2001-02-21,447.959991,447.959991,443.500000,445.179993,445.179993,0
2001-02-22,444.640015,444.640015,438.869995,443.709991,443.709991,0
2001-02-25,null,null,null,null,null,null
2001-02-26,448.720001,452.290009,448.720001,451.290009,451.290009,0
2001-02-27,451.290009,453.720001,449.329987,451.010010,451.010010,0
2001-02-28,450.089996,450.089996,446.200012,449.359985,449.359985,0
2001-03-01,449.269989,449.269989,442.320007,443.269989,443.269989,0
2001-03-04,null,null,null,null,null,null
2001-03-05,436.690002,439.549988,434.579987,438.609985,438.609985,0
2001-03-06,438.609985,441.670013,438.049988,441.380005,441.380005,0
2001-03-07,441.239990,441.239990,436.799988,439.570007,439.570007,0
2001-03-08,438.850006,438.850006,434.109985,434.850006,434.850006,0
2001-03-11,null,null,null,null,null,null
2001-03-12,424.570007,424.570007,419.170013,419.500000,419.500000,0
2001-03-13,415.089996,415.089996,408.829987,412.910004,412.910004,0
2001-03-14,412.910004,416.570007,396.070007,398.790009,398.790009,0
2001-03-15,398.790009,403.579987,396.100006,401.959991,401.959991,0
2001-03-18,null,null,null,null,null,null
2001-03-19,401.079987,405.329987,400.670013,402.269989,402.269989,0
2001-03-20,402.269989,405.390015,399.880005,401.000000,401.000000,0
2001-03-21,397.899994,397.899994,391.119995,392.790009,392.790009,0
2001-03-22,388.859985,388.859985,381.380005,384.059998,384.059998,0
2001-03-25,null,null,null,null,null,null
2001-03-26,396.899994,401.730011,394.609985,396.859985,396.859985,0
2001-03-27,396.480011,396.480011,390.519989,390.640015,390.640015,0
2001-03-28,390.640015,397.799988,385.149994,395.899994,395.899994,0
2001-03-29,384.500000,384.500000,380.700012,382.130005,382.130005,0
2001-04-01,null,null,null,null,null,null
2001-04-02,384.029999,384.029999,377.769989,378.279999,378.279999,0
2001-04-03,373.299988,373.299988,370.220001,370.570007,370.570007,0
2001-04-04,370.570007,375.010010,366.929993,371.589996,371.589996,0
2001-04-05,375.429993,384.160004,375.429993,383.470001,383.470001,0
2001-04-08,null,null,null,null,null,null
2001-04-09,383.470001,384.700012,380.290009,381.040009,381.040009,0
2001-04-10,385.970001,393.429993,385.970001,392.529999,392.529999,0
2001-04-11,393.549988,397.230011,393.549988,395.600006,395.600006,0
2001-04-12,395.600006,397.980011,392.940002,394.279999,394.279999,0
2001-04-15,null,null,null,null,null,null
2001-04-16,398.959991,398.959991,395.420013,396.239990,396.239990,0
2001-04-17,392.529999,392.529999,383.760010,385.660004,385.660004,0
2001-04-18,393.760010,398.149994,393.760010,397.609985,397.609985,0
2001-04-19,397.609985,404.640015,397.230011,399.450012,399.450012,0
2001-04-22,null,null,null,null,null,null
2001-04-23,406.059998,409.670013,404.269989,406.579987,406.579987,0
2001-04-24,406.579987,406.989990,403.829987,406.750000,406.750000,0
2001-04-25,406.750000,406.750000,406.750000,406.750000,406.750000,0
2001-04-26,406.750000,406.750000,406.750000,406.750000,406.750000,0
2001-04-29,null,null,null,null,null,null
2001-04-30,417.149994,420.589996,414.489990,418.929993,418.929993,0
2001-05-01,418.929993,420.679993,416.529999,417.579987,417.579987,0
2001-05-02,420.630005,425.589996,420.630005,424.279999,424.279999,0
2001-05-03,424.279999,425.890015,420.910004,421.109985,421.109985,0
2001-05-06,null,null,null,null,null,null
2001-05-07,425.480011,427.109985,422.670013,423.760010,423.760010,0
2001-05-08,422.920013,422.920013,417.899994,422.339996,422.339996,0
2001-05-09,418.000000,418.000000,412.399994,413.250000,413.250000,0
2001-05-10,413.359985,419.750000,413.359985,418.709991,418.709991,0
2001-05-13,null,null,null,null,null,null
2001-05-14,413.109985,414.239990,408.869995,411.220001,411.220001,0
2001-05-15,411.220001,414.609985,409.440002,414.079987,414.079987,0
2001-05-16,412.489990,412.489990,409.769989,410.269989,410.269989,0
2001-05-17,417.040009,420.320007,417.040009,419.779999,419.779999,0
2001-05-20,null,null,null,null,null,null
2001-05-21,417.690002,420.140015,417.529999,418.579987,418.579987,0
2001-05-22,421.049988,424.420013,421.049988,423.570007,423.570007,0
2001-05-23,423.679993,428.940002,423.679993,426.399994,426.399994,0
2001-05-24,426.399994,428.760010,425.049988,426.570007,426.570007,0
2001-05-27,null,null,null,null,null,null
2001-05-28,426.570007,426.570007,426.570007,426.570007,426.570007,0
2001-05-29,426.570007,429.839996,424.410004,424.959991,424.959991,0
2001-05-30,422.049988,422.049988,416.049988,416.989990,416.989990,0
2001-05-31,415.820007,415.820007,411.720001,414.209991,414.209991,0
2001-06-03,null,null,null,null,null,null
2001-06-04,410.130005,413.179993,408.970001,410.690002,410.690002,0
2001-06-05,412.140015,414.290009,412.140015,413.529999,413.529999,0
2001-06-06,415.609985,418.200012,415.609985,417.100006,417.100006,0
2001-06-07,417.100006,417.940002,414.929993,416.179993,416.179993,0
2001-06-10,null,null,null,null,null,null
2001-06-11,413.760010,413.760010,410.470001,411.970001,411.970001,0
2001-06-12,410.320007,410.320007,400.839996,401.390015,401.390015,0
2001-06-13,406.399994,411.959991,406.399994,410.540009,410.540009,0
2001-06-14,410.540009,410.700012,404.790009,409.059998,409.059998,0
2001-06-17,null,null,null,null,null,null
2001-06-18,407.690002,408.320007,403.470001,404.609985,404.609985,0
2001-06-19,404.609985,406.850006,401.100006,405.839996,405.839996,0
2001-06-20,402.760010,402.760010,398.540009,399.989990,399.989990,0
2001-06-21,399.989990,403.070007,396.630005,398.149994,398.149994,0
2001-06-24,null,null,null,null,null,null
2001-06-25,397.399994,401.940002,396.459991,401.100006,401.100006,0
2001-06-26,401.100006,402.619995,398.920013,400.579987,400.579987,0
2001-06-27,402.589996,407.970001,402.589996,406.809998,406.809998,0
2001-06-28,407.480011,413.989990,407.480011,413.190002,413.190002,0
2001-07-01,null,null,null,null,null,null
2001-07-02,421.730011,424.179993,417.950012,421.890015,421.890015,0
2001-07-03,420.260010,420.260010,417.239990,419.070007,419.070007,0
2001-07-04,419.070007,421.320007,418.029999,419.450012,419.450012,0
2001-07-05,419.450012,419.970001,417.269989,417.709991,417.709991,0
2001-07-08,null,null,null,null,null,null
2001-07-09,411.649994,413.989990,410.299988,412.820007,412.820007,0
2001-07-10,414.619995,419.700012,414.619995,418.799988,418.799988,0
2001-07-11,417.119995,417.119995,414.000000,415.739990,415.739990,0
2001-07-12,420.730011,422.950012,420.730011,422.540009,422.540009,0
2001-07-15,null,null,null,null,null,null
2001-07-16,425.799988,427.920013,425.420013,427.250000,427.250000,0
2001-07-17,426.010010,426.010010,423.760010,425.049988,425.049988,0
2001-07-18,425.049988,425.450012,420.910004,421.609985,421.609985,0
2001-07-19,422.010010,426.880005,422.010010,426.059998,426.059998,0
2001-07-22,null,null,null,null,null,null
2001-07-23,425.339996,429.690002,424.179993,428.850006,428.850006,0
2001-07-24,428.850006,429.079987,426.480011,427.299988,427.299988,0
2001-07-25,427.299988,430.269989,425.480011,429.000000,429.000000,0
2001-07-26,429.980011,435.950012,429.980011,435.559998,435.559998,0
2001-07-29,null,null,null,null,null,null
2001-07-30,435.559998,438.309998,435.010010,436.980011,436.980011,0
2001-07-31,436.980011,437.200012,432.049988,433.649994,433.649994,0
2001-08-01,433.649994,436.510010,426.739990,435.839996,435.839996,0
2001-08-02,436.910004,439.989990,436.910004,439.059998,439.059998,0
2001-08-05,null,null,null,null,null,null
2001-08-06,439.549988,441.220001,437.519989,439.470001,439.470001,0
2001-08-07,439.339996,439.339996,436.250000,436.890015,436.890015,0
2001-08-08,437.970001,440.980011,437.970001,440.369995,440.369995,0
2001-08-09,440.369995,440.730011,433.570007,434.589996,434.589996,0
2001-08-12,null,null,null,null,null,null
2001-08-13,436.429993,438.720001,436.429993,437.170013,437.170013,0
2001-08-14,437.170013,437.230011,434.579987,435.380005,435.380005,0
2001-08-15,435.380005,435.440002,429.899994,431.589996,431.589996,0
2001-08-16,428.149994,428.149994,424.410004,425.079987,425.079987,0
2001-08-19,null,null,null,null,null,null
2001-08-20,420.059998,422.500000,420.059998,421.109985,421.109985,0
2001-08-21,422.450012,425.450012,422.450012,424.380005,424.380005,0
2001-08-22,424.380005,425.720001,422.100006,425.309998,425.309998,0
2001-08-23,425.309998,426.609985,424.089996,424.859985,424.859985,0
2001-08-26,null,null,null,null,null,null
2001-08-27,422.890015,425.489990,422.380005,423.950012,423.950012,0
2001-08-28,422.500000,422.500000,419.019989,420.269989,420.269989,0
2001-08-29,418.559998,418.559998,415.980011,416.970001,416.970001,0
2001-08-30,415.649994,415.649994,411.769989,411.899994,411.899994,0
2001-09-02,null,null,null,null,null,null
2001-09-03,410.220001,410.920013,403.959991,405.329987,405.329987,0
2001-09-04,405.329987,408.820007,402.220001,402.790009,402.790009,0
2001-09-05,402.790009,403.640015,399.700012,403.230011,403.230011,0
2001-09-06,403.230011,404.609985,401.459991,402.989990,402.989990,0
2001-09-09,null,null,null,null,null,null
2001-09-10,398.410004,399.500000,393.880005,395.119995,395.119995,0
2001-09-11,395.119995,396.559998,385.690002,387.339996,387.339996,0
2001-09-12,378.850006,378.850006,365.450012,376.540009,376.540009,0
2001-09-13,377.690002,382.880005,377.690002,380.929993,380.929993,0
2001-09-16,null,null,null,null,null,null
2001-09-17,380.929993,380.929993,380.929993,380.929993,380.929993,0
2001-09-18,380.929993,380.929993,380.929993,380.929993,380.929993,0
2001-09-19,380.929993,380.929993,380.929993,380.929993,380.929993,0
2001-09-20,366.989990,366.989990,361.220001,362.980011,362.980011,0
2001-09-23,null,null,null,null,null,null
